text,label
its over man its over better shut down the lab and leave the gamers with good memories not with this shitty updates,1
burning of slp is affected the entire game the game is being rough and tough and hard finding the long term solution it is not on the game itself it is on the market bcoz we are not the only game or institution using eth please contact the owner of eth company,1
gamers and investors are slowly going away,1
rubbish you filthy lowly rubbish vietnamesenim asking you to change your balance wont you change itnslp is as rubbish as you are your mother your mother was fucked by a dog,1
what a noob you dont even know what a thirdparty means so stupid magaral ka muna ng module mo boy bago ka maghambog dito bawal iyakin,1
fix your fucking game idiots,1
youre a piece of trash you dont deserve to live in the world trash companynits just a scam dont play their gameen has reincarnation you will have retribution fall into the realm of beasts,1
taking money from the poor xd like anyone is forced to enter in a project no one is stealing a damn sht,1
for v3 is that so hard to fix that critical issue that we need to wait for v3 they already release so many updates regarding the balancing of the axies but they cant balance the game itself this season or v2 they can remove the adventure after a few days of announcing it,1
i am calling out the devs for making stupid decisions and not making solutions that would actually fix the game if you have scholars why arent you worried they will leave one by one to be honest im starting to doubt you have assets in axie,1
