,text,label
1571,in my work they call this incompetence on the part of the owners they did not place burning methods on time and now to fix it they eliminate and reduce slp excellent work sky mavis next update i wont earn anything and pay for getting bored in axie,2
1572,fix the fckin random critical hits,2
1573,hai bro please fix arena system your arena system so bad bro why critical for beast so fuck lah,2
1574,is there some legal reason 1st place reward so low 100000 or 1000000 prize for top player would pay for itself in marketing from msm,2
1575,unfortunately is needed good riddance those that were adventure farming only,2
1576,waiting for dev to implement burn mechanism while they cant even fix simple ui confusion,2
1577,i want my fukin money back,2
1578,lfg but why not just create a fun classic mode for the arena no slp or mmr at stake just for practicing with other lunacians,2
1579,i just want to play casually in adventure and now you lose the prize there ohhh favk u,2
1580,getting a real job and stop losing time with these shit ponzi games,2
1581,strategy is sell all the axie for good,2
1582,we cant have a strategy because next week you will nerf our axies rendering them useless you destroyed the axie class,2
1583,nerfed axies and my strategy is losing,2
1584,strategy cross finger that the match ups arranged by rigged game arent one sided change team doesnt help,2
1585,no need to plan strategy cuz your gameplay is so fucking uglywhynbroken criticalnbroken card systemnno need to plan strategy all you need is having bullshit critical and good set of cards thats how trash the gameplay of axie is and the brainless stupid developers cant fix,2
1586,i always write you but you never answer methis season may loose more participants because more older users cant win by the pure axies new users bought mixed axies by higher and combination cards of others axiesnfor solution make pure axies card more effective,2
1587,nothing coz will take it again,2
1588,step 1 delete game step2 play town star,2
1589,haha also got a lil broke by axie thats pretty sad but well lets move on im keeping my axies till they worth anything there will be other games modes and stuff so i hope ill be able to cover losses wishing you the best mate,2
1590,pray for a market reversion and sell all mine and my schoolars axies but i am very afraid to axie infinity have no demand after this season update i have 3 schoolars who are 900 mmr and sometimes near 800 and my team are the same,2
1591,ypu will cry if you buy thathahaha,2
1592,this game is for players only those who think about the game win this game is not for investors,2
1593,i will sell my axies and move to pegaxy i am truly regretful of spending money on this fraud,2
1594,slp as demand increases the company sells slp to the market the price is falling because its supply is constantly increasing thats a shame thats how people should research and invest an unlimited cryptocurrency is worth zero,2
1595,dude dont be so blind who has the power to buy 1 billion a week and 52 billion per year you buy next itll go down and down technical charts cant predict its dip see its already way down from its inception wake up if you are in profit book some,2
