text,label
or better have a page where we can send those silly crits videos like really just now for 3x i had to lose a well played gamennits not a game of strategy anymore just pure luck im starting to think maybe someone are pulling us down so we wont climb the ranks,2
bored axie i play for adventure like candy crash but no more different monster with out any rewards bye axie,2
damn ill help my community since most people die from starve keep some of it and its cool,2
thats whats making people anxious coz theyre no burning mech yet implemented the only reason for the pump are players buying so they can dump when the prices skyrocket,2
there is nothing fun in adventure,2
why dont they dedicate themselves to setting up burning methods now through desperate methods they eliminate and reduce staff incompetence its as if in my job i postpone a project for months and through desperate measures i reduce personnel without having a prevention method,2
i rather earn something worth value then something worth nothing i cannot wait for new energy revamp hopefully another step toward making it a sustainable ecosystem,2
then youre not playing the game just need an income from a game,2
what a shite update sacrificing the poor investors for the gain of the big investors so sad for us now getting only 10 slp per day fvvck u,2
pathetic adventure is way too different the arena pathetic pathetic pathetic,2
can we transfer axies now and breed them then send it back to scholars since there is no more adventure slp gain and leveling up axie will be useless,2
playing adventure for fun ahahaha says absolutely no one,2
